Country,Year,Temperature,Precipitation
Iran,1973,17.5,146.0
Iran,1974,16.7,278.9
Iran,1975,17.2,237.6
Iran,1976,17.0,311.3
Iran,1977,18.0,274.7
Iran,1978,17.8,229.1
Iran,1979,17.9,259.2
Iran,1980,18.0,233.2
Iran,1981,18.1,233.9
Iran,1982,17.0,342.2
Iran,1983,17.7,217.5
Iran,1984,17.2,227.9
Iran,1985,17.8,177.7
Iran,1986,17.3,276.7
Iran,1987,18.1,218.6
Iran,1988,18.2,244.9
Iran,1989,17.5,200.1
Iran,1990,18.1,180.5
Iran,1991,17.7,263.2
Iran,1992,16.8,280.3
Iran,1993,17.5,265.9
Iran,1994,18.0,227.8
Iran,1995,18.1,215.5
Iran,1996,17.8,265.0
Iran,1997,18.1,234.5
Iran,1998,18.7,223.9
Iran,1999,18.9,208.6
Iran,2000,18.6,195.8
Iran,2001,19.1,163.3
Iran,2002,18.8,204.4
Iran,2003,18.5,233.6
Iran,2004,18.8,256.6
Iran,2005,18.5,210.3
Iran,2006,18.8,231.4
Iran,2007,18.5,205.1
Iran,2008,18.6,145.8
Iran,2009,18.7,240.3
Iran,2010,19.6,147.3
Iran,2011,18.4,226.5
Iran,2012,18.4,220.1
Iran,2013,19.0,199.9
Iran,2014,18.6,203.0
Iran,2015,19.1,207.1
Iran,2016,19.2,186.4
Iran,2017,19.0,193.8
Iran,2018,19.5,217.7
Iran,2019,18.9,276.5
Iran,2020,18.6,263.6
Iran,2021,19.7,131.5
Iran,2022,19.5,175.2
Iran,2023,19.8,198.2
Iran,2024,19.4,236.3
Iraq,1901,21.9,223.0
Iraq,1902,21.6,225.9
Iraq,1903,20.9,222.7
Iraq,1904,21.2,234.5
Iraq,1905,21.1,225.7
Iraq,1906,21.2,224.9
Iraq,1907,20.9,225.5
Iraq,1908,21.0,225.8
Iraq,1909,21.6,223.2
Iraq,1910,21.1,222.4
Iraq,1911,20.3,228.6
Iraq,1912,21.4,224.8
Iraq,1913,21.0,227.7
Iraq,1914,21.5,228.9
Iraq,1915,21.8,224.0
Iraq,1916,21.8,221.3
Iraq,1917,21.8,221.6
Iraq,1918,21.5,224.2
Iraq,1919,21.8,225.1
Iraq,1920,21.2,228.1
Iraq,1921,21.2,225.5
Iraq,1922,21.9,224.3
Iraq,1923,21.8,226.3
Iraq,1924,21.9,225.3
Iraq,1925,21.7,222.9
Iraq,1926,21.6,223.1
Iraq,1927,21.7,225.6
Iraq,1928,21.4,227.7
Iraq,1929,21.4,211.9
Iraq,1930,21.9,209.7
Iraq,1931,21.4,226.5
Iraq,1932,21.5,223.7
Iraq,1933,20.9,209.7
Iraq,1934,21.3,218.6
Iraq,1935,22.0,229.9
Iraq,1936,21.7,223.6
Iraq,1937,21.9,228.4
Iraq,1938,21.6,223.0
Iraq,1939,21.8,256.5
Iraq,1940,22.0,225.9
Iraq,1941,21.8,237.3
Iraq,1942,21.6,226.5
Iraq,1943,21.4,226.7
Iraq,1944,21.7,225.1
Iraq,1945,21.2,234.6
Iraq,1946,21.6,267.9
Iraq,1947,22.2,232.9
Iraq,1948,21.3,225.5
Iraq,1949,21.1,241.7
Iraq,1950,21.2,214.1
Iraq,1951,21.9,218.1
Iraq,1952,22.1,226.4
Iraq,1953,21.4,269.1
Iraq,1954,21.9,311.0
Iraq,1955,22.5,206.6
Iraq,1956,21.3,187.4
Iraq,1957,21.3,265.1
Iraq,1958,21.9,172.3
Iraq,1959,21.1,182.9
Iraq,1960,22.3,172.8
Iraq,1961,21.7,237.7
Iraq,1962,22.7,188.9
Iraq,1963,22.1,268.1
Iraq,1964,21.0,175.6
Iraq,1965,21.7,212.5
Iraq,1966,22.7,193.7
Iraq,1967,20.8,265.4
Iraq,1968,21.7,274.6
Iraq,1969,21.9,304.0
Iraq,1970,22.4,174.7
Iraq,1971,21.6,242.2
Iraq,1972,20.5,279.2
Iraq,1973,21.5,143.8
Iraq,1974,21.1,272.8
Iraq,1975,21.4,235.8
Iraq,1976,21.2,241.9
Iraq,1977,21.8,226.9
Iraq,1978,22.0,191.7
Iraq,1979,22.5,211.2
Iraq,1980,21.8,236.8
Iraq,1981,22.1,235.9
Iraq,1982,20.9,274.1
Iraq,1983,21.2,192.0
Iraq,1984,21.6,213.3
Iraq,1985,21.9,206.9
Iraq,1986,21.9,237.5
Iraq,1987,22.2,236.3
Iraq,1988,21.8,264.8
Iraq,1989,21.7,169.5
Iraq,1990,22.0,168.7
Iraq,1991,22.0,235.6
Iraq,1992,20.7,240.8
Iraq,1993,21.6,263.4
Iraq,1994,22.5,258.7
Iraq,1995,22.2,166.3
Iraq,1996,22.6,253.6
Iraq,1997,21.9,216.3
Iraq,1998,23.1,184.3
Iraq,1999,23.1,180.9
Iraq,2000,22.6,189.8
Iraq,2001,23.2,197.4
Iraq,2002,22.6,227.1
Iraq,2003,22.7,231.2
Iraq,2004,22.6,218.1
Iraq,2005,22.6,193.1
Iraq,2006,22.7,242.1
Iraq,2007,22.7,184.8
Iraq,2008,22.8,142.7
Iraq,2009,22.8,190.8
Iraq,2010,24.2,166.3
Iraq,2011,22.4,191.0
Iraq,2012,23.0,189.7
Iraq,2013,22.6,214.3
Iraq,2014,23.1,187.2
Iraq,2015,23.3,178.2
Iraq,2016,23.1,232.0
Iraq,2017,23.1,182.0
Iraq,2018,23.9,264.6
Iraq,2019,23.2,235.6
Iraq,2020,23.2,231.2
Iraq,2021,24.0,154.3
Iraq,2022,23.6,169.0
Iraq,2023,23.8,202.9
Iraq,2024,23.6,208.4
Ireland,1901,9.0,1077.4
Ireland,1902,8.9,1024.1
Ireland,1903,8.9,1382.0
Ireland,1904,8.9,1098.4
Ireland,1905,9.2,968.6
Ireland,1906,9.1,1023.9
Ireland,1907,8.8,1104.2
Ireland,1908,9.5,1081.4
Ireland,1909,8.7,993.0
Ireland,1910,9.0,1182.7
Ireland,1911,9.6,1078.4
Ireland,1912,9.1,1140.6
Ireland,1913,9.4,1186.6
Ireland,1914,9.6,1190.6
Ireland,1915,8.8,1160.4
Ireland,1916,9.1,1300.0
Ireland,1917,8.6,1036.4
Ireland,1918,9.3,1230.2
Ireland,1919,8.6,960.0
Ireland,1920,9.4,1271.1
Ireland,1921,10.3,953.4
Ireland,1922,8.8,1020.7
Ireland,1923,9.0,1233.4
Ireland,1924,9.2,1389.6
Ireland,1925,9.0,1100.6
Ireland,1926,9.6,1067.1
Ireland,1927,9.2,1229.1
Ireland,1928,9.4,1408.1
Ireland,1929,9.2,1212.1
Ireland,1930,9.1,1354.4
Ireland,1931,9.2,1207.2
Ireland,1932,9.5,1082.1
Ireland,1933,9.9,856.6
Ireland,1934,9.8,1158.4
Ireland,1935,9.4,1069.8
Ireland,1936,9.4,1126.5
Ireland,1937,9.3,1147.9
Ireland,1938,9.8,1266.2
Ireland,1939,9.6,1090.8
Ireland,1940,9.4,1150.2
Ireland,1941,9.1,1020.2
Ireland,1942,9.3,1093.6
Ireland,1943,9.9,1120.3
Ireland,1944,9.6,1131.5
Ireland,1945,10.2,1066.4
Ireland,1946,9.4,1280.0
Ireland,1947,9.3,1291.5
Ireland,1948,9.9,1283.3
Ireland,1949,10.4,1068.4
Ireland,1950,9.3,1225.7
Ireland,1951,9.1,1228.8
Ireland,1952,9.1,942.9
Ireland,1953,9.9,947.8
Ireland,1954,9.2,1288.7
Ireland,1955,9.3,1005.4
Ireland,1956,9.1,1116.7
Ireland,1957,9.9,1127.2
Ireland,1958,9.4,1309.5
Ireland,1959,10.3,1121.8
Ireland,1960,9.5,1396.9
Ireland,1961,9.6,1118.0
Ireland,1962,8.7,1085.6
Ireland,1963,8.5,1070.8
Ireland,1964,9.4,1132.0
Ireland,1965,8.8,1249.6
Ireland,1966,9.3,1271.6
Ireland,1967,9.3,1151.0
Ireland,1968,9.3,1175.6
Ireland,1969,9.1,967.6
Ireland,1970,9.3,1119.2
Ireland,1971,9.8,863.2
Ireland,1972,9.0,1099.0
Ireland,1973,9.6,1056.7
Ireland,1974,9.3,1202.9
Ireland,1975,9.8,952.2
Ireland,1976,9.7,1040.2
Ireland,1977,9.3,1195.9
Ireland,1978,9.3,1125.8
Ireland,1979,8.6,1226.3
Ireland,1980,9.3,1260.4
Ireland,1981,9.3,1189.8
Ireland,1982,9.6,1311.9
Ireland,1983,9.8,1143.7
Ireland,1984,9.5,1131.3
Ireland,1985,8.8,1184.3
Ireland,1986,8.5,1280.8
Ireland,1987,9.1,1044.5
Ireland,1988,9.7,1244.1
Ireland,1989,10.1,1067.5
Ireland,1990,10.2,1188.7
Ireland,1991,9.6,1079.6
Ireland,1992,9.6,1139.3
Ireland,1993,9.4,1236.5
Ireland,1994,9.7,1326.7
Ireland,1995,10.3,1168.8
Ireland,1996,9.3,1161.5
Ireland,1997,10.4,1159.6
Ireland,1998,10.2,1330.6
Ireland,1999,10.3,1271.3
Ireland,2000,9.9,1296.8
Ireland,2001,9.8,981.1
Ireland,2002,10.2,1467.0
Ireland,2003,10.2,1009.8
Ireland,2004,10.2,1124.0
Ireland,2005,10.2,1107.2
Ireland,2006,10.4,1223.6
Ireland,2007,10.5,1106.3
Ireland,2008,9.9,1365.8
Ireland,2009,9.9,1393.5
Ireland,2010,8.9,1058.9
Ireland,2011,10.0,1176.3
Ireland,2012,9.7,1220.2
Ireland,2013,9.7,1135.5
Ireland,2014,10.4,1361.5
Ireland,2015,9.7,1377.5
Ireland,2016,10.0,1135.0
Ireland,2017,10.2,1184.1
Ireland,2018,9.9,1223.1
Ireland,2019,10.1,1302.4
Ireland,2020,10.1,1366.6
Ireland,2021,10.2,1160.9
Ireland,2022,10.6,1157.7
Ireland,2023,10.8,1415.8
Ireland,2024,10.4,1186.6
Isl Glorieuses,1901,27.3,1438.1
Isl Glorieuses,1902,27.5,1438.1
Isl Glorieuses,1903,27.4,1438.2
Isl Glorieuses,1904,27.4,1438.0
Isl Glorieuses,1905,27.5,1438.0
Isl Glorieuses,1906,27.4,1438.0
Isl Glorieuses,1907,27.4,1258.7
Isl Glorieuses,1908,27.5,1438.8
Isl Glorieuses,1909,27.4,1438.0
Isl Glorieuses,1910,27.3,1438.0
Isl Glorieuses,1911,27.3,1438.1
Isl Glorieuses,1912,27.6,1438.0
Isl Glorieuses,1913,27.5,1437.9
Isl Glorieuses,1914,27.6,1438.2
Isl Glorieuses,1915,27.6,1438.0
Isl Glorieuses,1916,27.3,1438.1
Isl Glorieuses,1917,27.3,1438.1
Isl Glorieuses,1918,27.4,1438.0
Isl Glorieuses,1919,27.6,1438.0
Isl Glorieuses,1920,27.4,1438.0
Isl Glorieuses,1921,27.4,1437.9
Isl Glorieuses,1922,27.3,1437.9
Isl Glorieuses,1923,27.7,1438.0
Isl Glorieuses,1924,27.6,1438.0
Isl Glorieuses,1925,27.7,1438.0
Isl Glorieuses,1926,28.0,1437.9
Isl Glorieuses,1927,27.6,1438.1
Isl Glorieuses,1928,27.6,1437.9
Isl Glorieuses,1929,27.7,1438.2
Isl Glorieuses,1930,27.5,1437.8
Isl Glorieuses,1931,27.1,1438.0
Isl Glorieuses,1932,27.3,1438.2
Isl Glorieuses,1933,27.3,1088.5
Isl Glorieuses,1934,27.2,1565.4
Isl Glorieuses,1935,27.4,1166.8
Isl Glorieuses,1936,27.5,1119.0
Isl Glorieuses,1937,27.5,1897.3
Isl Glorieuses,1938,27.6,1272.4
Isl Glorieuses,1939,27.5,1437.9
Isl Glorieuses,1940,27.1,1570.4
Isl Glorieuses,1941,27.5,1132.8
Isl Glorieuses,1942,27.4,919.8
Isl Glorieuses,1943,26.9,1070.6
Isl Glorieuses,1944,27.6,929.7
Isl Glorieuses,1945,27.6,1490.3
Isl Glorieuses,1946,27.4,1349.0
Isl Glorieuses,1947,27.5,1451.1
Isl Glorieuses,1948,27.6,1219.4
Isl Glorieuses,1949,27.4,1327.7
Isl Glorieuses,1950,27.4,1051.3
Isl Glorieuses,1951,27.4,1165.8
Isl Glorieuses,1952,27.3,1163.7
Isl Glorieuses,1953,27.4,1170.0
Isl Glorieuses,1954,27.3,1208.1
Isl Glorieuses,1955,27.1,1228.7
Isl Glorieuses,1956,26.9,1206.1
Isl Glorieuses,1957,27.0,1129.7
Isl Glorieuses,1958,27.4,1198.3
Isl Glorieuses,1959,27.1,1628.4
Isl Glorieuses,1960,27.0,1025.7
Isl Glorieuses,1961,27.7,1764.0
Isl Glorieuses,1962,27.2,1235.9
Isl Glorieuses,1963,27.1,1176.5
Isl Glorieuses,1964,26.9,1175.2
Isl Glorieuses,1965,26.9,1622.8
Isl Glorieuses,1966,27.4,1149.7
Isl Glorieuses,1967,27.3,1456.5
Isl Glorieuses,1968,26.9,1461.4
Isl Glorieuses,1969,27.6,1606.9
Isl Glorieuses,1970,27.2,1127.5
Isl Glorieuses,1971,26.6,1523.8
Isl Glorieuses,1972,27.1,1418.9
Isl Glorieuses,1973,27.0,1691.5
Isl Glorieuses,1974,26.6,1342.1
Isl Glorieuses,1975,26.8,1530.6
Isl Glorieuses,1976,27.0,1451.0
Isl Glorieuses,1977,27.5,1234.6
Isl Glorieuses,1978,27.3,1480.9
Isl Glorieuses,1979,27.3,1181.8
Isl Glorieuses,1980,27.2,1677.2
Isl Glorieuses,1981,27.2,1413.3
Isl Glorieuses,1982,27.3,1328.5
Isl Glorieuses,1983,27.3,1703.7
Isl Glorieuses,1984,26.7,1622.5
Isl Glorieuses,1985,26.9,1289.7
Isl Glorieuses,1986,27.1,1464.3
Isl Glorieuses,1987,27.6,1379.4
Isl Glorieuses,1988,27.4,1420.3
Isl Glorieuses,1989,26.9,1717.3
Isl Glorieuses,1990,27.3,1293.1
Isl Glorieuses,1991,27.2,2007.3
Isl Glorieuses,1992,27.2,1272.8
Isl Glorieuses,1993,27.1,867.3
Isl Glorieuses,1994,27.5,1787.2
Isl Glorieuses,1995,27.4,1220.9
Isl Glorieuses,1996,27.1,1445.3
Isl Glorieuses,1997,27.5,896.5
Isl Glorieuses,1998,27.8,906.7
Isl Glorieuses,1999,27.4,984.8
Isl Glorieuses,2000,27.3,1097.9
Isl Glorieuses,2001,27.4,874.3
Isl Glorieuses,2002,27.4,1212.1
Isl Glorieuses,2003,27.5,924.3
Isl Glorieuses,2004,27.3,708.2
Isl Glorieuses,2005,27.6,1171.2
Isl Glorieuses,2006,27.5,909.1
Isl Glorieuses,2007,27.8,679.7
Isl Glorieuses,2008,27.4,1470.8
Isl Glorieuses,2009,27.8,1190.6
Isl Glorieuses,2010,28.0,1367.8
Isl Glorieuses,2011,27.8,1304.0
Isl Glorieuses,2012,27.6,1321.2
Isl Glorieuses,2013,27.7,1256.5
Isl Glorieuses,2014,27.7,1777.8
Isl Glorieuses,2015,27.9,1431.1
Isl Glorieuses,2016,27.6,1372.8
Isl Glorieuses,2017,28.0,1603.2
Isl Glorieuses,2018,27.9,1465.1
Isl Glorieuses,2019,28.2,1106.4
Isl Glorieuses,2020,28.1,931.5
Isl Glorieuses,2021,27.8,1162.7
Isl Glorieuses,2022,27.5,1268.6
Isl Glorieuses,2023,28.2,1062.8
Isl Glorieuses,2024,28.2,724.1
Isl Wallis,1901,26.9,3200.0
Isl Wallis,1902,26.9,3200.0
Isl Wallis,1903,26.9,3200.0
Isl Wallis,1904,26.9,3200.0
Isl Wallis,1905,26.9,3200.0
Isl Wallis,1906,26.9,3200.0
Isl Wallis,1907,26.9,3200.0
Isl Wallis,1908,26.9,3200.0
Isl Wallis,1909,26.9,3200.0
Isl Wallis,1910,26.9,3200.0
Isl Wallis,1911,26.9,3200.0
Isl Wallis,1912,26.9,3200.0
Isl Wallis,1913,26.9,3200.0
Isl Wallis,1914,26.9,3200.0
Isl Wallis,1915,26.9,3200.0
Isl Wallis,1916,26.9,3200.0
Isl Wallis,1917,26.9,3200.0
Isl Wallis,1918,26.9,3200.0
Isl Wallis,1919,26.9,3200.0
Isl Wallis,1920,26.9,3200.0
Isl Wallis,1921,27.0,3200.0
Isl Wallis,1922,27.1,3200.0
Isl Wallis,1923,26.8,3200.0
Isl Wallis,1924,27.0,3200.0
Isl Wallis,1925,26.9,3200.0
Isl Wallis,1926,26.9,3200.0
Isl Wallis,1927,26.9,3200.0
Isl Wallis,1928,26.9,3200.0
Isl Wallis,1929,26.8,3200.0
Isl Wallis,1930,26.8,3200.0
Isl Wallis,1931,26.8,3182.8
Isl Wallis,1932,27.0,3172.6
Isl Wallis,1933,27.0,3245.4
Isl Wallis,1934,27.0,3247.0
Isl Wallis,1935,27.0,3278.0
Isl Wallis,1936,27.1,3205.8
Isl Wallis,1937,27.0,3175.5
Isl Wallis,1938,27.1,3249.4
Isl Wallis,1939,26.8,3231.0
Isl Wallis,1940,27.0,3163.9
Isl Wallis,1941,27.1,3189.3
Isl Wallis,1942,26.9,3200.0
Isl Wallis,1943,27.0,3200.0
Isl Wallis,1944,26.8,3200.0
Isl Wallis,1945,26.8,3200.0
Isl Wallis,1946,27.0,3202.4
Isl Wallis,1947,27.0,3253.9
Isl Wallis,1948,26.8,3239.8
Isl Wallis,1949,26.9,1526.9
Isl Wallis,1950,27.0,3131.0
Isl Wallis,1951,26.9,2330.0
Isl Wallis,1952,27.2,3006.8
Isl Wallis,1953,27.0,1564.6
Isl Wallis,1954,26.9,3946.7
Isl Wallis,1955,26.8,3473.4
Isl Wallis,1956,26.9,2853.1
Isl Wallis,1957,27.0,2249.3
Isl Wallis,1958,27.3,2243.3
Isl Wallis,1959,27.2,2778.5
Isl Wallis,1960,27.1,3020.1
Isl Wallis,1961,27.0,2731.9
Isl Wallis,1962,26.9,3041.2
Isl Wallis,1963,26.9,1928.9
Isl Wallis,1964,26.8,3066.2
Isl Wallis,1965,26.5,3134.2
Isl Wallis,1966,26.8,3589.0
Isl Wallis,1967,26.6,3945.9
Isl Wallis,1968,26.8,3006.6
Isl Wallis,1969,27.0,3308.1
Isl Wallis,1970,26.8,2389.6
Isl Wallis,1971,26.5,2984.9
Isl Wallis,1972,26.7,4065.0
Isl Wallis,1973,27.0,3561.0
Isl Wallis,1974,26.7,2879.4
Isl Wallis,1975,26.8,2971.9
Isl Wallis,1976,26.7,3396.8
Isl Wallis,1977,26.8,2931.7
Isl Wallis,1978,26.8,3524.1
Isl Wallis,1979,27.0,3348.6
Isl Wallis,1980,26.9,3481.7
Isl Wallis,1981,26.9,4195.6
Isl Wallis,1982,27.0,3839.1
Isl Wallis,1983,27.0,3194.8
Isl Wallis,1984,27.0,3288.9
Isl Wallis,1985,27.1,3198.7
Isl Wallis,1986,26.9,3273.1
Isl Wallis,1987,26.8,2229.6
Isl Wallis,1988,27.1,3671.7
Isl Wallis,1989,26.9,2940.2
Isl Wallis,1990,27.3,2870.7
Isl Wallis,1991,27.2,3108.7
Isl Wallis,1992,27.1,3990.3
Isl Wallis,1993,26.9,3441.3
Isl Wallis,1994,27.2,3455.9
Isl Wallis,1995,27.4,4188.3
Isl Wallis,1996,27.4,3745.2
Isl Wallis,1997,27.3,3514.7
Isl Wallis,1998,27.5,2617.7
Isl Wallis,1999,27.3,2862.1
Isl Wallis,2000,27.6,2932.4
Isl Wallis,2001,27.6,3290.8
Isl Wallis,2002,27.7,3009.5
Isl Wallis,2003,27.4,3012.1
Isl Wallis,2004,27.4,3176.3
Isl Wallis,2005,27.7,2897.9
Isl Wallis,2006,27.4,3641.0
Isl Wallis,2007,27.8,2955.7
Isl Wallis,2008,27.3,2888.8
Isl Wallis,2009,27.4,2782.6
Isl Wallis,2010,27.7,2380.6
Isl Wallis,2011,27.3,3026.5
Isl Wallis,2012,27.3,3158.5
Isl Wallis,2013,27.5,3713.1
Isl Wallis,2014,27.3,3993.6
Isl Wallis,2015,27.3,3318.8
Isl Wallis,2016,27.7,2818.8
Isl Wallis,2017,27.6,3718.6
Isl Wallis,2018,27.5,3702.2
Isl Wallis,2019,27.7,4006.6
Isl Wallis,2020,27.8,4575.9
Isl Wallis,2021,27.5,2900.8
Isl Wallis,2022,27.6,2271.8
Isl Wallis,2023,27.7,3003.1
Isl Wallis,2024,28.1,2955.4
Isl da Trindade,1901,24.6,894.0
Isl da Trindade,1902,24.6,894.0
Isl da Trindade,1903,24.6,894.0
Isl da Trindade,1904,24.6,894.0
Isl da Trindade,1905,24.6,894.0
Isl da Trindade,1906,24.6,894.0
Isl da Trindade,1907,24.6,894.0
Isl da Trindade,1908,24.6,894.0
Isl da Trindade,1909,24.6,894.0
Isl da Trindade,1910,24.6,894.0
Isl da Trindade,1911,24.6,894.0
Isl da Trindade,1912,24.6,894.0
Isl da Trindade,1913,24.6,894.0
Isl da Trindade,1914,24.6,894.0
Isl da Trindade,1915,24.6,894.0
Isl da Trindade,1916,24.6,894.0
Isl da Trindade,1917,24.6,894.0
Isl da Trindade,1918,24.6,894.0
Isl da Trindade,1919,24.6,894.0
Isl da Trindade,1920,24.6,894.0
Isl da Trindade,1921,24.6,894.0
Isl da Trindade,1922,24.6,894.0
Isl da Trindade,1923,24.6,894.0
Isl da Trindade,1924,24.6,894.0
Isl da Trindade,1925,24.6,894.0
Isl da Trindade,1926,24.6,894.0
Isl da Trindade,1927,24.6,894.0
Isl da Trindade,1928,24.6,894.0
Isl da Trindade,1929,24.6,894.0
Isl da Trindade,1930,24.6,894.0
Isl da Trindade,1931,24.6,894.0
Isl da Trindade,1932,24.6,894.0
Isl da Trindade,1933,24.6,894.0
Isl da Trindade,1934,24.6,894.0
Isl da Trindade,1935,24.6,894.0
Isl da Trindade,1936,24.6,894.0
Isl da Trindade,1937,24.6,894.0
Isl da Trindade,1938,24.6,894.0
Isl da Trindade,1939,24.6,894.0
Isl da Trindade,1940,24.6,894.0
Isl da Trindade,1941,24.6,894.0
Isl da Trindade,1942,24.6,894.0
Isl da Trindade,1943,24.6,894.0
Isl da Trindade,1944,24.6,894.0
Isl da Trindade,1945,24.6,894.0
Isl da Trindade,1946,24.6,894.0
Isl da Trindade,1947,24.6,894.0
Isl da Trindade,1948,24.6,894.0
Isl da Trindade,1949,24.5,894.0
Isl da Trindade,1950,24.5,894.0
Isl da Trindade,1951,24.5,894.0
Isl da Trindade,1952,24.6,894.0
Isl da Trindade,1953,24.6,894.0
Isl da Trindade,1954,24.6,894.0
Isl da Trindade,1955,24.5,894.0
Isl da Trindade,1956,24.6,894.0
Isl da Trindade,1957,24.6,894.0
Isl da Trindade,1958,24.6,894.0
Isl da Trindade,1959,24.6,894.0
Isl da Trindade,1960,24.6,894.0
Isl da Trindade,1961,24.6,894.0
Isl da Trindade,1962,24.6,894.0
Isl da Trindade,1963,24.6,894.0
Isl da Trindade,1964,24.6,894.0
Isl da Trindade,1965,24.6,894.0
Isl da Trindade,1966,24.6,894.0
Isl da Trindade,1967,24.5,946.9
Isl da Trindade,1968,24.0,938.4
Isl da Trindade,1969,24.4,861.7
Isl da Trindade,1970,24.3,853.1
Isl da Trindade,1971,25.2,860.6
Isl da Trindade,1972,24.7,828.6
Isl da Trindade,1973,25.0,922.4
Isl da Trindade,1974,24.6,874.5
Isl da Trindade,1975,24.2,980.0
Isl da Trindade,1976,24.1,824.3
Isl da Trindade,1977,24.6,1006.6
Isl da Trindade,1978,24.3,887.2
Isl da Trindade,1979,24.4,877.7
Isl da Trindade,1980,24.4,827.5
Isl da Trindade,1981,24.4,854.2
Isl da Trindade,1982,24.4,886.2
Isl da Trindade,1983,24.8,889.4
Isl da Trindade,1984,25.0,807.3
Isl da Trindade,1985,24.5,929.9
Isl da Trindade,1986,24.7,845.6
Isl da Trindade,1987,24.8,977.8
Isl da Trindade,1988,24.9,914.9
Isl da Trindade,1989,24.8,953.3
Isl da Trindade,1990,24.8,908.5
Isl da Trindade,1991,24.6,894.0
Isl da Trindade,1992,24.6,894.0
Isl da Trindade,1993,24.5,894.0
Isl da Trindade,1994,24.6,894.0
Isl da Trindade,1995,24.6,894.0
Isl da Trindade,1996,24.6,894.0
Isl da Trindade,1997,24.5,894.0
Isl da Trindade,1998,24.6,894.0
Isl da Trindade,1999,24.6,894.0
Isl da Trindade,2000,24.4,894.0
Isl da Trindade,2001,24.6,894.0
Isl da Trindade,2002,24.6,894.0
Isl da Trindade,2003,24.6,894.0
Isl da Trindade,2004,24.6,894.0
Isl da Trindade,2005,24.6,894.0
Isl da Trindade,2006,24.6,894.0
Isl da Trindade,2007,24.6,894.0
Isl da Trindade,2008,24.6,894.0
Isl da Trindade,2009,24.6,894.0
Isl da Trindade,2010,24.6,894.0
Isl da Trindade,2011,24.6,894.0
Isl da Trindade,2012,24.6,894.0
Isl da Trindade,2013,24.6,894.0
Isl da Trindade,2014,24.6,894.0
Isl da Trindade,2015,24.6,894.0
Isl da Trindade,2016,24.6,894.0
Isl da Trindade,2017,24.6,894.0
Isl da Trindade,2018,24.6,894.0
Isl da Trindade,2019,24.6,894.0
Isl da Trindade,2020,24.6,894.0
Isl da Trindade,2021,24.6,894.0
Isl da Trindade,2022,24.6,894.0
Isl da Trindade,2023,24.6,894.0
Isl da Trindade,2024,24.6,894.0
Isl de Horn,1901,26.4,2810.0
Isl de Horn,1902,26.5,2810.0
Isl de Horn,1903,26.3,2810.0
Isl de Horn,1904,26.2,2810.0
Isl de Horn,1905,26.2,2810.0
Isl de Horn,1906,26.5,2810.0
Isl de Horn,1907,26.2,2810.0
Isl de Horn,1908,26.2,2810.0
Isl de Horn,1909,26.1,2810.0
Isl de Horn,1910,26.1,2810.0
Isl de Horn,1911,26.5,2810.0
Isl de Horn,1912,26.7,2810.0
Isl de Horn,1913,26.6,2810.0
Isl de Horn,1914,26.8,2810.0
Isl de Horn,1915,26.4,2810.0
Isl de Horn,1916,26.2,2810.0
Isl de Horn,1917,26.2,2810.0
Isl de Horn,1918,26.3,2810.0
Isl de Horn,1919,26.7,2810.0
Isl de Horn,1920,26.7,2810.0
Isl de Horn,1921,26.6,2810.0
Isl de Horn,1922,26.7,2810.0
Isl de Horn,1923,26.4,2810.0
Isl de Horn,1924,26.7,2810.0
Isl de Horn,1925,26.5,2810.0
Isl de Horn,1926,26.7,2810.0
Isl de Horn,1927,26.8,2810.0
Isl de Horn,1928,26.7,2810.0
Isl de Horn,1929,26.6,2810.0
Isl de Horn,1930,26.6,2810.0
Isl de Horn,1931,26.5,2810.0
Isl de Horn,1932,26.6,2810.0
Isl de Horn,1933,26.6,2810.0
Isl de Horn,1934,26.6,2810.0
Isl de Horn,1935,26.7,2810.0
Isl de Horn,1936,26.8,2810.0
Isl de Horn,1937,26.7,2810.0
Isl de Horn,1938,26.6,2810.0
Isl de Horn,1939,26.5,2810.0
Isl de Horn,1940,26.8,2810.0
Isl de Horn,1941,26.9,2810.0
Isl de Horn,1942,26.7,2810.0
Isl de Horn,1943,26.7,2810.0
Isl de Horn,1944,26.6,2810.0
Isl de Horn,1945,26.6,2810.0
Isl de Horn,1946,26.8,2810.0
Isl de Horn,1947,26.9,2810.0
Isl de Horn,1948,26.7,2810.0
Isl de Horn,1949,26.8,1742.5
Isl de Horn,1950,26.7,2753.2
Isl de Horn,1951,26.7,2334.4
Isl de Horn,1952,27.0,2729.5
Isl de Horn,1953,26.9,1821.5
Isl de Horn,1954,26.7,3306.6
Isl de Horn,1955,26.6,3027.5
Isl de Horn,1956,26.6,2619.4
Isl de Horn,1957,26.8,2246.5
Isl de Horn,1958,27.0,2218.2
Isl de Horn,1959,27.0,2519.0
Isl de Horn,1960,26.9,2687.9
Isl de Horn,1961,26.8,2565.6
Isl de Horn,1962,26.7,2664.9
Isl de Horn,1963,26.8,2045.4
Isl de Horn,1964,26.7,2747.5
Isl de Horn,1965,26.3,2815.7
Isl de Horn,1966,26.6,3013.5
Isl de Horn,1967,26.4,3210.0
Isl de Horn,1968,26.6,2707.9
Isl de Horn,1969,26.8,2850.4
Isl de Horn,1970,26.6,2352.1
Isl de Horn,1971,26.4,2616.3
Isl de Horn,1972,26.5,3305.4
